source,name,emotion
meld_part1,dia730_utt13.mp4,neutral
tess,YAF_food_neutral.wav,neutral
crema_d,1014_DFA_SAD_XX.wav,sad
tess,OAF_turn_disgust.wav,disgust
meld_part1,dia661_utt5.mp4,neutral
ravdess,03-01-05-02-02-02-21.wav,angry
meld_part3,dia160_utt2.mp4,angry
meld_part1,dia210_utt6.mp4,happy
meld_part3,dia43_utt2.mp4,neutral
meld_part1,dia991_utt1.mp4,neutral
crema_d,1029_TSI_DIS_XX.wav,disgust
crema_d,1040_DFA_ANG_XX.wav,angry
meld_part1,dia362_utt7.mp4,surprise
meld_part1,dia606_utt1.mp4,surprise
crema_d,1038_IEO_DIS_LO.wav,disgust
meld_part1,dia319_utt21.mp4,neutral
meld_part1,dia707_utt14.mp4,angry
meld_part1,dia1009_utt10.mp4,happy
crema_d,1069_IEO_DIS_MD.wav,disgust
meld_part1,dia869_utt12.mp4,angry
meld_part2,dia13_utt5.mp4,surprise
meld_part1,dia743_utt1.mp4,neutral
tess,YAF_ripe_angry.wav,angry
meld_part1,dia121_utt1.mp4,happy
crema_d,1002_ITS_FEA_XX.wav,fear
meld_part1,dia202_utt2.mp4,neutral
crema_d,1025_ITH_NEU_XX.wav,neutral
meld_part3,dia174_utt3.mp4,neutral
crema_d,1032_TIE_HAP_XX.wav,happy
meld_part1,dia739_utt5.mp4,neutral
crema_d,1064_IEO_SAD_LO.wav,sad
crema_d,1058_TAI_SAD_XX.wav,sad
crema_d,1066_TIE_SAD_XX.wav,sad
crema_d,1082_IOM_HAP_XX.wav,happy
crema_d,1039_IEO_HAP_MD.wav,happy
meld_part1,dia673_utt14.mp4,neutral
ravdess,03-01-02-01-02-02-06.wav,calm
crema_d,1005_IWL_HAP_XX.wav,happy
meld_part1,dia374_utt4.mp4,angry
meld_part1,dia300_utt14.mp4,neutral
crema_d,1060_IWW_ANG_XX.wav,angry
meld_part1,dia120_utt0.mp4,fear
meld_part1,dia129_utt0.mp4,happy
crema_d,1087_TSI_FEA_XX.wav,fear
meld_part1,dia553_utt1.mp4,neutral
tess,OAF_kick_fear.wav,fear
meld_part3,dia240_utt6.mp4,sad
crema_d,1054_IEO_HAP_HI.wav,happy
ravdess,03-01-01-01-01-01-23.wav,neutral
meld_part1,dia615_utt5.mp4,angry
crema_d,1042_ITS_HAP_XX.wav,happy
meld_part1,dia1001_utt2.mp4,neutral
crema_d,1034_ITS_ANG_XX.wav,angry
meld_part1,dia1036_utt18.mp4,neutral
meld_part1,dia643_utt6.mp4,neutral
meld_part1,dia179_utt15.mp4,neutral
crema_d,1065_IEO_SAD_HI.wav,sad
crema_d,1091_TAI_SAD_XX.wav,sad
crema_d,1007_ITS_ANG_XX.wav,angry
crema_d,1065_IEO_FEA_HI.wav,fear
tess,YAF_vote_neutral.wav,neutral
crema_d,1038_TIE_SAD_XX.wav,sad
meld_part1,dia676_utt2.mp4,surprise
meld_part1,dia762_utt4.mp4,neutral
tess,OAF_rat_neutral.wav,neutral
meld_part2,dia2_utt1.mp4,surprise
crema_d,1028_MTI_DIS_XX.wav,disgust
crema_d,1015_TIE_ANG_XX.wav,angry
meld_part1,dia849_utt0.mp4,happy
meld_part2,dia62_utt0.mp4,neutral
meld_part1,dia856_utt0.mp4,neutral
crema_d,1075_ITS_DIS_XX.wav,disgust
crema_d,1069_MTI_HAP_XX.wav,happy
tess,OAF_make_fear.wav,fear
meld_part1,dia113_utt1.mp4,angry
ravdess,03-01-04-02-02-02-16.wav,sad
crema_d,1003_TIE_HAP_XX.wav,happy
tess,YAF_thought_happy.wav,happy
crema_d,1083_WSI_SAD_XX.wav,sad
meld_part1,dia916_utt5.mp4,neutral
crema_d,1020_WSI_ANG_XX.wav,angry
meld_part1,dia678_utt1.mp4,neutral
tess,OAF_dead_ps.wav,surprise
meld_part1,dia592_utt2.mp4,surprise
meld_part1,dia893_utt2.mp4,sad
crema_d,1069_MTI_FEA_XX.wav,fear
crema_d,1036_TAI_NEU_XX.wav,neutral
meld_part1,dia283_utt1.mp4,neutral
meld_part3,dia177_utt1.mp4,neutral
crema_d,1019_WSI_NEU_XX.wav,neutral
tess,OAF_hush_neutral.wav,neutral
meld_part3,dia252_utt12.mp4,neutral
meld_part1,dia454_utt0.mp4,neutral
tess,YAF_seize_ps.wav,surprise
meld_part3,dia198_utt2.mp4,angry
tess,YAF_thin_ps.wav,surprise
crema_d,1002_IWL_HAP_XX.wav,happy
ravdess,03-01-04-01-01-01-19.wav,sad
meld_part1,dia792_utt2.mp4,neutral
crema_d,1016_ITH_FEA_XX.wav,fear
tess,OAF_far_angry.wav,angry
crema_d,1016_TSI_SAD_XX.wav,sad
tess,OAF_youth_neutral.wav,neutral
crema_d,1078_ITH_SAD_XX.wav,sad
crema_d,1059_TSI_ANG_XX.wav,angry
crema_d,1016_IEO_HAP_MD.wav,happy
meld_part1,dia317_utt0.mp4,neutral
meld_part3,dia131_utt4.mp4,neutral
crema_d,1042_TAI_FEA_XX.wav,fear
crema_d,1080_IWL_ANG_XX.wav,angry
tess,YAF_lid_sad.wav,sad
crema_d,1064_WSI_ANG_XX.wav,angry
crema_d,1014_IWL_DIS_XX.wav,disgust
meld_part3,dia262_utt15.mp4,happy
crema_d,1086_ITS_DIS_XX.wav,disgust
crema_d,1083_TIE_HAP_XX.wav,happy
crema_d,1055_TSI_DIS_XX.wav,disgust
meld_part1,dia218_utt10.mp4,neutral
tess,OAF_south_sad.wav,sad
meld_part1,dia614_utt1.mp4,happy
meld_part1,dia822_utt7.mp4,sad
tess,YAF_lore_neutral.wav,neutral
meld_part1,dia638_utt5.mp4,neutral
crema_d,1040_TIE_HAP_XX.wav,happy
crema_d,1068_IEO_FEA_LO.wav,fear
tess,OAF_choice_angry.wav,angry
crema_d,1016_TIE_FEA_XX.wav,fear
meld_part1,dia1010_utt7.mp4,happy
crema_d,1017_IEO_FEA_MD.wav,fear
meld_part1,dia79_utt0.mp4,neutral
meld_part3,dia158_utt3.mp4,neutral
meld_part1,dia289_utt2.mp4,neutral
meld_part1,dia337_utt5.mp4,happy
crema_d,1063_IWW_FEA_XX.wav,fear
meld_part1,dia296_utt5.mp4,angry
meld_part3,dia113_utt5.mp4,surprise
meld_part1,dia666_utt13.mp4,neutral
crema_d,1061_TSI_NEU_XX.wav,neutral
meld_part1,dia347_utt0.mp4,sad
crema_d,1043_TIE_FEA_XX.wav,fear
tess,OAF_talk_fear.wav,fear
crema_d,1024_TAI_DIS_XX.wav,disgust
tess,YAF_raise_ps.wav,surprise
meld_part1,dia17_utt5.mp4,neutral
crema_d,1047_IWW_DIS_XX.wav,disgust
meld_part3,dia160_utt10.mp4,sad
crema_d,1021_IWL_SAD_XX.wav,sad
meld_part1,dia706_utt7.mp4,neutral
tess,OAF_judge_neutral.wav,neutral
meld_part1,dia509_utt10.mp4,angry
meld_part1,dia524_utt8.mp4,neutral
tess,YAF_reach_fear.wav,fear
meld_part1,dia884_utt13.mp4,angry
meld_part3,dia41_utt1.mp4,angry
meld_part1,dia650_utt4.mp4,neutral
ravdess,03-01-06-02-01-02-23.wav,fear
crema_d,1083_IWL_NEU_XX.wav,neutral
meld_part1,dia185_utt0.mp4,surprise
crema_d,1090_IEO_HAP_HI.wav,happy
meld_part1,dia926_utt0.mp4,neutral
meld_part3,dia278_utt2.mp4,neutral
ravdess,03-01-02-02-02-01-09.wav,calm
meld_part1,dia288_utt17.mp4,neutral
meld_part3,dia228_utt12.mp4,surprise
meld_part3,dia34_utt6.mp4,disgust
crema_d,1043_MTI_HAP_XX.wav,happy
meld_part1,dia985_utt3.mp4,sad
meld_part1,dia629_utt13.mp4,neutral
crema_d,1079_ITS_SAD_XX.wav,sad
tess,YAF_jail_ps.wav,surprise
meld_part1,dia961_utt3.mp4,angry
meld_part1,dia49_utt3.mp4,happy
meld_part1,dia659_utt3.mp4,sad
crema_d,1074_DFA_ANG_XX.wav,angry
crema_d,1085_DFA_DIS_XX.wav,disgust
meld_part1,dia482_utt5.mp4,fear
ravdess,03-01-06-02-01-01-19.wav,fear
meld_part3,dia44_utt0.mp4,neutral
meld_part1,dia69_utt3.mp4,surprise
crema_d,1087_DFA_ANG_XX.wav,angry
meld_part3,dia17_utt10.mp4,angry
meld_part1,dia1009_utt3.mp4,neutral
meld_part1,dia659_utt17.mp4,neutral
meld_part1,dia497_utt0.mp4,neutral
meld_part1,dia791_utt19.mp4,happy
meld_part3,dia278_utt0.mp4,disgust
meld_part3,dia222_utt8.mp4,neutral
crema_d,1090_IWL_DIS_XX.wav,disgust
meld_part1,dia159_utt1.mp4,surprise
crema_d,1041_IWW_ANG_XX.wav,angry
crema_d,1032_IOM_DIS_XX.wav,disgust
crema_d,1031_TSI_ANG_XX.wav,angry
crema_d,1002_MTI_ANG_XX.wav,angry
crema_d,1084_ITH_ANG_XX.wav,angry
meld_part1,dia312_utt9.mp4,angry
meld_part3,dia240_utt15.mp4,sad
ravdess,03-01-01-01-02-01-08.wav,neutral
meld_part3,dia217_utt11.mp4,neutral
crema_d,1028_WSI_ANG_XX.wav,angry
crema_d,1066_TIE_FEA_XX.wav,fear
meld_part2,dia95_utt10.mp4,neutral
crema_d,1054_IEO_SAD_LO.wav,sad
meld_part1,dia30_utt5.mp4,surprise
crema_d,1085_ITS_FEA_XX.wav,fear
tess,YAF_tape_ps.wav,surprise
meld_part1,dia982_utt6.mp4,neutral
ravdess,03-01-08-02-01-02-17.wav,surprise
meld_part2,dia71_utt0.mp4,happy
meld_part1,dia512_utt0.mp4,happy
crema_d,1032_WSI_NEU_XX.wav,neutral
crema_d,1073_IEO_FEA_LO.wav,fear
meld_part2,dia43_utt0.mp4,neutral
crema_d,1042_TIE_SAD_XX.wav,sad
meld_part1,dia76_utt5.mp4,happy
meld_part1,dia241_utt6.mp4,neutral
meld_part1,dia398_utt9.mp4,disgust
tess,OAF_hole_fear.wav,fear
meld_part2,dia70_utt3.mp4,happy
crema_d,1050_DFA_HAP_XX.wav,happy
ravdess,03-01-08-01-02-01-22.wav,surprise
meld_part1,dia429_utt7.mp4,neutral
ravdess,03-01-02-02-02-01-03.wav,calm
meld_part3,dia225_utt3.mp4,sad
meld_part3,dia25_utt1.mp4,neutral
crema_d,1035_IEO_FEA_MD.wav,fear
meld_part1,dia22_utt3.mp4,neutral
crema_d,1085_IWL_SAD_XX.wav,sad
meld_part1,dia112_utt3.mp4,angry
tess,YAF_wheat_sad.wav,sad
crema_d,1063_TIE_FEA_XX.wav,fear
meld_part2,dia8_utt6.mp4,neutral
meld_part1,dia508_utt15.mp4,neutral
crema_d,1046_TSI_ANG_XX.wav,angry
meld_part1,dia293_utt12.mp4,happy
meld_part2,dia17_utt1.mp4,angry
crema_d,1063_IEO_HAP_MD.wav,happy
tess,YAF_soup_angry.wav,angry
crema_d,1082_IEO_SAD_LO.wav,sad
meld_part3,dia137_utt0.mp4,neutral
meld_part3,dia266_utt6.mp4,neutral
crema_d,1080_TSI_DIS_XX.wav,disgust
meld_part3,dia155_utt6.mp4,neutral
tess,YAF_nice_neutral.wav,neutral
meld_part1,dia94_utt12.mp4,neutral
crema_d,1053_DFA_FEA_XX.wav,fear
tess,YAF_witch_sad.wav,sad
meld_part1,dia810_utt15.mp4,neutral
crema_d,1003_TSI_NEU_XX.wav,neutral
tess,YAF_chief_ps.wav,surprise
meld_part2,dia63_utt13.mp4,neutral
meld_part1,dia501_utt2.mp4,happy
meld_part1,dia807_utt1.mp4,angry
crema_d,1068_IWL_ANG_XX.wav,angry
crema_d,1041_ITH_HAP_XX.wav,happy
crema_d,1011_IWW_DIS_XX.wav,disgust
meld_part3,dia141_utt3.mp4,neutral
meld_part1,dia454_utt1.mp4,disgust
crema_d,1006_IEO_ANG_MD.wav,angry
crema_d,1020_IEO_HAP_LO.wav,happy
meld_part1,dia964_utt2.mp4,happy
meld_part3,dia161_utt7.mp4,neutral
meld_part1,dia379_utt1.mp4,sad
tess,YAF_said_sad.wav,sad
meld_part3,dia101_utt2.mp4,sad
tess,YAF_mob_fear.wav,fear
meld_part1,dia320_utt6.mp4,sad
meld_part1,dia307_utt4.mp4,neutral
meld_part1,dia349_utt11.mp4,surprise
meld_part1,dia338_utt12.mp4,neutral
crema_d,1025_IOM_HAP_XX.wav,happy
crema_d,1068_DFA_ANG_XX.wav,angry
tess,YAF_bite_angry.wav,angry
meld_part1,dia503_utt12.mp4,happy
meld_part3,dia129_utt1.mp4,surprise
meld_part3,dia196_utt9.mp4,neutral
meld_part1,dia671_utt11.mp4,surprise
meld_part1,dia374_utt6.mp4,neutral
crema_d,1014_DFA_ANG_XX.wav,angry
crema_d,1072_WSI_DIS_XX.wav,disgust
meld_part1,dia245_utt7.mp4,happy
crema_d,1055_WSI_SAD_XX.wav,sad
meld_part1,dia740_utt12.mp4,neutral
meld_part2,dia24_utt3.mp4,neutral
crema_d,1040_WSI_DIS_XX.wav,disgust
crema_d,1082_MTI_SAD_XX.wav,sad
meld_part1,dia522_utt3.mp4,neutral
tess,OAF_said_sad.wav,sad
crema_d,1044_TSI_SAD_XX.wav,sad
meld_part1,dia678_utt0.mp4,neutral
crema_d,1066_IWW_FEA_XX.wav,fear
meld_part1,dia195_utt16.mp4,neutral
meld_part1,dia845_utt10.mp4,happy
meld_part1,dia139_utt5.mp4,happy
crema_d,1006_IOM_DIS_XX.wav,disgust
meld_part1,dia930_utt3.mp4,neutral
ravdess,03-01-06-01-02-01-12.wav,fear
crema_d,1042_IEO_DIS_MD.wav,disgust
meld_part3,dia246_utt2.mp4,surprise
meld_part1,dia189_utt9.mp4,neutral
meld_part1,dia379_utt7.mp4,sad
ravdess,03-01-07-01-01-02-05.wav,disgust
crema_d,1078_TAI_ANG_XX.wav,angry
ravdess,03-01-07-02-01-02-10.wav,disgust
meld_part2,dia97_utt17.mp4,neutral
crema_d,1066_ITH_NEU_XX.wav,neutral
meld_part2,dia22_utt7.mp4,neutral
meld_part1,dia879_utt2.mp4,neutral
meld_part1,dia506_utt7.mp4,sad
meld_part1,dia338_utt14.mp4,neutral
meld_part1,dia1011_utt3.mp4,neutral
ravdess,03-01-04-01-01-02-15.wav,sad
meld_part1,dia475_utt6.mp4,surprise
meld_part1,dia919_utt1.mp4,neutral
meld_part1,dia638_utt10.mp4,neutral
tess,YAF_goal_disgust.wav,disgust
meld_part3,dia17_utt13.mp4,angry
crema_d,1073_DFA_FEA_XX.wav,fear
tess,YAF_date_happy.wav,happy
tess,YAF_tell_disgust.wav,disgust
meld_part1,dia990_utt15.mp4,neutral
crema_d,1001_MTI_DIS_XX.wav,disgust
crema_d,1076_TIE_DIS_XX.wav,disgust
crema_d,1072_MTI_NEU_XX.wav,neutral
meld_part1,dia50_utt16.mp4,neutral
meld_part1,dia191_utt5.mp4,neutral
meld_part3,dia174_utt0.mp4,neutral
meld_part1,dia678_utt10.mp4,surprise
meld_part2,dia49_utt1.mp4,surprise
ravdess,03-01-05-02-01-02-15.wav,angry
crema_d,1081_IWW_FEA_XX.wav,fear
meld_part1,dia892_utt7.mp4,neutral
meld_part1,dia506_utt11.mp4,sad
meld_part1,dia54_utt12.mp4,fear
meld_part3,dia137_utt8.mp4,neutral
crema_d,1001_IOM_ANG_XX.wav,angry
crema_d,1006_IWW_FEA_XX.wav,fear
meld_part1,dia885_utt1.mp4,neutral
meld_part2,dia104_utt12.mp4,surprise
meld_part1,dia716_utt4.mp4,angry
meld_part1,dia992_utt2.mp4,neutral
crema_d,1002_ITS_SAD_XX.wav,sad
meld_part1,dia81_utt14.mp4,angry
meld_part1,dia598_utt4.mp4,neutral
meld_part1,dia120_utt9.mp4,neutral
crema_d,1053_IEO_FEA_HI.wav,fear
meld_part3,dia4_utt1.mp4,neutral
ravdess,03-01-02-02-01-01-10.wav,calm
crema_d,1077_ITS_DIS_XX.wav,disgust
crema_d,1020_ITS_ANG_XX.wav,angry
crema_d,1056_IEO_FEA_MD.wav,fear
tess,YAF_germ_disgust.wav,disgust
tess,OAF_judge_sad.wav,sad
tess,YAF_void_disgust.wav,disgust
meld_part3,dia113_utt10.mp4,angry
tess,OAF_walk_disgust.wav,disgust
meld_part1,dia439_utt1.mp4,disgust
crema_d,1056_MTI_DIS_XX.wav,disgust
meld_part1,dia184_utt12.mp4,neutral
meld_part1,dia234_utt6.mp4,angry
meld_part2,dia76_utt5.mp4,neutral
meld_part3,dia279_utt9.mp4,neutral
crema_d,1022_WSI_NEU_XX.wav,neutral
ravdess,03-01-02-01-01-01-20.wav,calm
meld_part1,dia844_utt9.mp4,happy
meld_part1,dia236_utt5.mp4,angry
crema_d,1064_IEO_DIS_MD.wav,disgust
meld_part1,dia371_utt4.mp4,neutral
crema_d,1065_ITH_ANG_XX.wav,angry
meld_part1,dia539_utt2.mp4,surprise
meld_part1,dia737_utt5.mp4,angry
meld_part1,dia389_utt6.mp4,happy
meld_part2,dia20_utt6.mp4,disgust
meld_part1,dia744_utt10.mp4,disgust
meld_part1,dia160_utt3.mp4,neutral
meld_part1,dia295_utt15.mp4,neutral
meld_part1,dia1030_utt5.mp4,neutral
meld_part1,dia505_utt15.mp4,neutral
ravdess,03-01-06-01-01-02-15.wav,fear
meld_part1,dia589_utt5.mp4,sad
meld_part1,dia142_utt1.mp4,happy
tess,OAF_page_neutral.wav,neutral
meld_part2,dia16_utt5.mp4,neutral
crema_d,1008_IEO_SAD_LO.wav,sad
meld_part1,dia1015_utt7.mp4,neutral
meld_part1,dia434_utt8.mp4,neutral
tess,YAF_raid_sad.wav,sad
meld_part1,dia962_utt1.mp4,neutral
tess,OAF_numb_angry.wav,angry
meld_part1,dia884_utt5.mp4,surprise
meld_part1,dia946_utt7.mp4,angry
tess,OAF_met_ps.wav,surprise
crema_d,1014_IEO_NEU_XX.wav,neutral
crema_d,1088_IEO_NEU_XX.wav,neutral
tess,OAF_jar_happy.wav,happy
meld_part1,dia64_utt6.mp4,neutral
meld_part1,dia258_utt2.mp4,surprise
meld_part1,dia791_utt15.mp4,neutral
crema_d,1019_WSI_ANG_XX.wav,angry
meld_part2,dia7_utt4.mp4,surprise
tess,YAF_nag_angry.wav,angry
tess,YAF_bite_fear.wav,fear
meld_part1,dia801_utt7.mp4,angry
crema_d,1076_IWW_FEA_XX.wav,fear
crema_d,1088_IEO_FEA_LO.wav,fear
crema_d,1011_DFA_SAD_XX.wav,sad
crema_d,1053_TIE_NEU_XX.wav,neutral
meld_part1,dia646_utt12.mp4,neutral
tess,OAF_witch_sad.wav,sad
meld_part1,dia935_utt3.mp4,neutral
crema_d,1036_IEO_SAD_MD.wav,sad
crema_d,1021_DFA_SAD_XX.wav,sad
meld_part3,dia270_utt4.mp4,neutral
crema_d,1017_MTI_DIS_XX.wav,disgust
meld_part1,dia649_utt19.mp4,happy
meld_part1,dia902_utt4.mp4,neutral
meld_part1,dia450_utt15.mp4,surprise
meld_part3,dia70_utt4.mp4,neutral
crema_d,1015_ITH_DIS_XX.wav,disgust
meld_part3,dia15_utt1.mp4,happy
crema_d,1041_IEO_ANG_MD.wav,angry
ravdess,03-01-06-02-01-02-21.wav,fear
meld_part1,dia572_utt8.mp4,angry
meld_part1,dia1007_utt13.mp4,sad
meld_part3,dia49_utt4.mp4,neutral
meld_part3,dia212_utt1.mp4,neutral
meld_part1,dia448_utt10.mp4,angry
meld_part1,dia907_utt4.mp4,angry
ravdess,03-01-04-02-02-01-04.wav,sad
ravdess,03-01-06-01-02-01-17.wav,fear
crema_d,1050_WSI_NEU_XX.wav,neutral
crema_d,1057_ITS_FEA_XX.wav,fear
meld_part3,dia176_utt1.mp4,neutral
ravdess,03-01-01-01-02-01-21.wav,neutral
meld_part3,dia279_utt2.mp4,angry
meld_part1,dia815_utt1.mp4,neutral
meld_part1,dia928_utt5.mp4,neutral
meld_part1,dia991_utt13.mp4,happy
ravdess,03-01-05-02-01-01-05.wav,angry
meld_part3,dia200_utt0.mp4,surprise
meld_part1,dia441_utt4.mp4,neutral
meld_part1,dia410_utt15.mp4,happy
meld_part2,dia27_utt0.mp4,surprise
meld_part1,dia707_utt6.mp4,neutral
meld_part1,dia223_utt2.mp4,neutral
meld_part1,dia467_utt2.mp4,neutral
crema_d,1080_WSI_NEU_XX.wav,neutral
tess,YAF_boat_disgust.wav,disgust
meld_part1,dia629_utt12.mp4,neutral
tess,OAF_kill_happy.wav,happy
meld_part1,dia608_utt5.mp4,fear
meld_part1,dia966_utt0.mp4,happy
crema_d,1068_MTI_NEU_XX.wav,neutral
tess,YAF_yearn_ps.wav,surprise
crema_d,1005_IOM_HAP_XX.wav,happy
meld_part3,dia168_utt1.mp4,neutral
crema_d,1045_ITS_HAP_XX.wav,happy
meld_part1,dia670_utt0.mp4,happy
crema_d,1044_IEO_HAP_HI.wav,happy
meld_part1,dia737_utt7.mp4,neutral
crema_d,1048_ITS_DIS_XX.wav,disgust
meld_part1,dia52_utt3.mp4,neutral
ravdess,03-01-03-02-02-02-10.wav,happy
crema_d,1068_IOM_NEU_XX.wav,neutral
crema_d,1083_ITS_FEA_XX.wav,fear
meld_part1,dia39_utt10.mp4,disgust
crema_d,1014_MTI_ANG_XX.wav,angry
meld_part1,dia774_utt7.mp4,neutral
crema_d,1001_IWW_HAP_XX.wav,happy
crema_d,1035_MTI_SAD_XX.wav,sad
meld_part1,dia576_utt1.mp4,neutral
crema_d,1029_IEO_HAP_LO.wav,happy
meld_part1,dia315_utt4.mp4,angry
tess,YAF_dime_fear.wav,fear
crema_d,1012_ITS_FEA_XX.wav,fear
tess,YAF_keep_sad.wav,sad
meld_part3,dia242_utt4.mp4,happy
tess,OAF_note_fear.wav,fear
crema_d,1047_TSI_HAP_XX.wav,happy
tess,YAF_rose_happy.wav,happy
meld_part1,dia728_utt10.mp4,surprise
meld_part2,dia47_utt2.mp4,neutral
meld_part1,dia424_utt7.mp4,neutral
meld_part1,dia148_utt12.mp4,neutral
crema_d,1085_IEO_DIS_HI.wav,disgust
ravdess,03-01-01-01-02-01-15.wav,neutral
tess,OAF_sail_happy.wav,happy
meld_part1,dia759_utt9.mp4,neutral
meld_part2,dia45_utt9.mp4,fear
meld_part1,dia559_utt7.mp4,neutral
meld_part1,dia532_utt13.mp4,angry
meld_part1,dia200_utt0.mp4,neutral
ravdess,03-01-03-02-02-01-09.wav,happy
meld_part3,dia185_utt7.mp4,neutral
crema_d,1077_TIE_FEA_XX.wav,fear
meld_part1,dia810_utt14.mp4,neutral
meld_part3,dia246_utt6.mp4,neutral
ravdess,03-01-01-01-01-02-16.wav,neutral
crema_d,1038_MTI_ANG_XX.wav,angry
meld_part1,dia239_utt1.mp4,neutral
meld_part1,dia508_utt18.mp4,neutral
meld_part1,dia226_utt10.mp4,neutral
crema_d,1007_TAI_ANG_XX.wav,angry
meld_part1,dia273_utt11.mp4,neutral
ravdess,03-01-05-02-02-01-10.wav,angry
meld_part1,dia551_utt9.mp4,neutral
ravdess,03-01-04-01-01-02-14.wav,sad
meld_part1,dia337_utt2.mp4,neutral
crema_d,1076_TSI_ANG_XX.wav,angry
crema_d,1061_TAI_DIS_XX.wav,disgust
crema_d,1052_IEO_FEA_HI.wav,fear
tess,OAF_team_happy.wav,happy
tess,YAF_loaf_disgust.wav,disgust
crema_d,1036_ITS_FEA_XX.wav,fear
meld_part1,dia154_utt1.mp4,happy
meld_part3,dia76_utt3.mp4,neutral
tess,YAF_when_angry.wav,angry
crema_d,1031_MTI_FEA_XX.wav,fear
crema_d,1046_DFA_NEU_XX.wav,neutral
crema_d,1040_ITS_SAD_XX.wav,sad
meld_part1,dia154_utt2.mp4,angry
meld_part1,dia541_utt11.mp4,neutral
meld_part1,dia934_utt1.mp4,neutral
crema_d,1079_DFA_FEA_XX.wav,fear
meld_part2,dia8_utt0.mp4,neutral
meld_part1,dia593_utt10.mp4,disgust
meld_part1,dia990_utt10.mp4,neutral
meld_part3,dia54_utt11.mp4,sad
crema_d,1004_IEO_DIS_HI.wav,disgust
meld_part1,dia1027_utt2.mp4,sad
ravdess,03-01-02-01-01-02-06.wav,calm
crema_d,1086_TAI_NEU_XX.wav,neutral
crema_d,1063_ITS_HAP_XX.wav,happy
crema_d,1082_IEO_ANG_MD.wav,angry
crema_d,1012_IEO_FEA_HI.wav,fear
crema_d,1025_IEO_DIS_HI.wav,disgust
meld_part1,dia117_utt3.mp4,neutral
tess,OAF_sure_neutral.wav,neutral
meld_part3,dia144_utt6.mp4,angry
meld_part3,dia156_utt2.mp4,neutral
crema_d,1048_ITH_SAD_XX.wav,sad
tess,YAF_which_sad.wav,sad
meld_part1,dia546_utt10.mp4,neutral
crema_d,1068_IEO_ANG_LO.wav,angry
meld_part1,dia930_utt15.mp4,angry
crema_d,1037_IWW_ANG_XX.wav,angry
crema_d,1027_WSI_HAP_XX.wav,happy
meld_part3,dia93_utt14.mp4,neutral
tess,YAF_burn_sad.wav,sad
crema_d,1020_TSI_NEU_XX.wav,neutral
meld_part1,dia545_utt2.mp4,surprise
crema_d,1038_TSI_FEA_XX.wav,fear
meld_part1,dia989_utt9.mp4,surprise
tess,YAF_back_ps.wav,surprise
crema_d,1003_IWL_NEU_XX.wav,neutral
ravdess,03-01-08-02-02-01-12.wav,surprise
ravdess,03-01-07-02-02-01-07.wav,disgust
ravdess,03-01-04-01-02-01-21.wav,sad
crema_d,1013_TAI_FEA_XX.wav,fear
ravdess,03-01-01-01-01-01-17.wav,neutral
crema_d,1031_IEO_DIS_LO.wav,disgust
meld_part1,dia440_utt6.mp4,neutral
crema_d,1001_IEO_HAP_MD.wav,happy
ravdess,03-01-01-01-02-02-17.wav,neutral
meld_part1,dia89_utt1.mp4,neutral
crema_d,1083_IWW_FEA_XX.wav,fear
crema_d,1046_IEO_HAP_MD.wav,happy
meld_part3,dia203_utt5.mp4,surprise
ravdess,03-01-06-01-01-01-06.wav,fear
crema_d,1004_TAI_DIS_XX.wav,disgust
meld_part3,dia118_utt7.mp4,happy
meld_part3,dia169_utt3.mp4,angry
meld_part1,dia509_utt3.mp4,neutral
meld_part1,dia204_utt8.mp4,surprise
tess,YAF_size_happy.wav,happy
ravdess,03-01-08-01-02-01-13.wav,surprise
tess,OAF_soup_angry.wav,angry
meld_part3,dia133_utt13.mp4,surprise
meld_part1,dia304_utt3.mp4,neutral
meld_part3,dia9_utt1.mp4,neutral
crema_d,1064_ITS_ANG_XX.wav,angry
crema_d,1061_MTI_NEU_XX.wav,neutral
crema_d,1007_TSI_ANG_XX.wav,angry
crema_d,1052_TSI_FEA_XX.wav,fear
meld_part3,dia2_utt2.mp4,sad
meld_part1,dia144_utt1.mp4,neutral
meld_part3,dia147_utt2.mp4,sad
crema_d,1070_IOM_ANG_XX.wav,angry
crema_d,1062_IOM_ANG_XX.wav,angry
crema_d,1072_TIE_HAP_XX.wav,happy
crema_d,1016_IOM_FEA_XX.wav,fear
meld_part3,dia21_utt2.mp4,neutral
meld_part1,dia161_utt3.mp4,neutral
meld_part1,dia129_utt9.mp4,neutral
crema_d,1071_MTI_ANG_XX.wav,angry
meld_part1,dia463_utt5.mp4,angry
ravdess,03-01-06-01-01-01-21.wav,fear
crema_d,1027_DFA_HAP_XX.wav,happy
crema_d,1086_IOM_DIS_XX.wav,disgust
meld_part1,dia296_utt13.mp4,neutral
meld_part1,dia445_utt1.mp4,surprise
meld_part1,dia358_utt17.mp4,neutral
crema_d,1046_IEO_FEA_LO.wav,fear
crema_d,1018_WSI_FEA_XX.wav,fear
crema_d,1044_IEO_DIS_MD.wav,disgust
meld_part1,dia486_utt16.mp4,neutral
crema_d,1057_DFA_SAD_XX.wav,sad
meld_part2,dia19_utt0.mp4,neutral
crema_d,1068_TAI_NEU_XX.wav,neutral
meld_part3,dia207_utt1.mp4,sad
meld_part1,dia720_utt14.mp4,neutral
meld_part1,dia649_utt4.mp4,neutral
